Artikelnummer,VariantAv,"Namn,en-US","Namn,sv-SE","Url,en-US","Url,sv-SE","""Beskrivning (id: _description)"",en-US","""Beskrivning (id: _description)"",sv-SE","Sökmotoranpassad beskrivning,en-US","Sökmotoranpassad beskrivning,sv-SE","Sökmotoranpassad titel,en-US","Sökmotoranpassad titel,sv-SE",Bilder,Ställtid,Justerbar bygglängd,Godkänd för,Rörelseupptagning vinkel ±,Rörelseupptagning lateral ±,Rörelseupptagning axial -,Rörelseupptagning axial +,"""Bakstycke (id: ArticleBackPlate)""","""Kula (id: ArticleBall)""","""Kultätning (id: ArticleBallSeat)""",Spridningsvinkel,Bälg,"""Husdiameter (id: ArticleBodyDiameter)""","""Ventilhus (id: ArticleBodyMaterial)""","""Bult (id: ArticleBolt)""","""Bygglängd (id: ArticleBuildLength)""","""Läggdjup (id: ArticleBuriedDepth)""",Kabel,Kabelkontakt,"""Kapacitet (id: ArticleCapacity)""",Kapillärrör,Lättverk,"""Patron (id: ArticleCartridge)""","""Patronlängd (id: ArticleCartridgeLength)""","""Foderrör (id: ArticleCasing)""","""Klaff (id: ArticleClapet)""","""Spole (id: ArticleCoil)""","""Kabelhuvud (id: ArticleCoilHead)""",Kommunikation,"""Anslutning (id: ArticleConnection)""","""Konsol (id: ArticleConsole)""","""Matningstryck (id: ArticleControlPressure)""","""Slang (id: ArticleCord)""","""Ytbehandling (id: ArticleCorrosionProtection)""","""Lock (id: ArticleCover)""",Min ∆p,Artikelbeskrivning,Utförande,"""Membran (id: ArticleDiaphragm)""",Max differenstryck,Smutsfilter,"""Spjällskiva (id: ArticleDisc)""","""Display (id: ArticleDisplay)""",DN,Doseringssystem,"""Renspropp (id: ArticleDrainPlug)""",Driftart,Dy,Di/Dy,"""Kapsling (id: ArticleEnclosure)""",Explosionsskydd,Inv gänga,"""Filterpåse (id: ArticleFilterBag)""","""Storlek påse (id: ArticleFilterBagSize)""",Filterända,Passar,Flänspackning,"""Fläns (id: ArticleFlangeMaterial)""",Flöde,För spole,För dimension,"""Ram (id: ArticleFrame)""","""Packning (id: ArticleGasket)""","""Glas (id: ArticleGlass)""","""Gradering (id: ArticleGrading)""",Höjd,"""Ratt (id: ArticleHandwheel)""","""Mutter (id: ArticleHexagonNut)""",Fästbild,"""Hus (id: ArticleHousing)""",Hustätning,Höjd x bredd x djup,Höjd x diameter,Höjd x djup,Primärtryck,Inv diameter,Isoleringsklass,Kvs-värde m³/h,Kv-värde m³/h,"""Uppdateringsdatum (id: ArticleLastModified)""",Längd,Längd x höjd x bredd,Ändlägeskontakt,"""Liner (id: ArticleLiner)""",Belastningsklass,Längd x diameter,Utv gänga,"""Marknad (id: ArticleMarketAvailability)""","""Tätning (id: ArticleMaterialsSeal)""",Max mottryck,Max arbetstryck,Max tryck,Max temp,"""Mätområde (id: ArticleMeasurementRange)""",Mätosäkerhet,"""Mätelektrod (id: ArticleMeasuringElectrodes)""",Membran Ø,Maskvidd,"""Mikron (id: ArticleMicron)""",Min tryck,Min temp,Modell,"""Montagefläns (id: ArticleMountingFlange)""",M-gänga,Antal,Antal membran,Antal påsar,Antal patroner,Antal fjädrar,Antal prover,Antal gängade hål,Antal gängstänger,Artikel nr,Mutter+bricka,Öppningstryck,Manövrering,"""O-ring (id: ArticleOring)""",Sekundärtryck,Utsignal,Paketbeskrivning,"""Översättning saknas (id: ArticlePackageLinkAmount)""",Paket nr,"""Kolv (id: ArticlePiston)""","""Lucka (id: ArticlePlate)""",Kalott,PN,PN ändfläns,Effektbehov,"""Tryckområde (id: ArticlePressureRange)""",Pris (kr/st),"""IP-klass (id: ArticleProtectionClass)""","""Publicerad (id: ArticlePublishedOn)""",Märkström,RSK nr,"""Provbehållare (id: ArticleSamplerHolder)""",Tätningstryck,"""Säte (id: ArticleSeat)""","""Manschett (id: ArticleSeatButterflyValves)""","""Sätesring (id: ArticleSeatRing)""",Inställningsområde,Drivaxel,"""Storlek (id: ArticleSize)""",Fjäderkraft 0°/90°,Fjäderpaket,Startström,Spindelfyrkant,"""Silinsats (id: ArticleStrainer)""",Silkorg,Silhål,Pinnbult,Sugslang,Leverantör,Leverantörsnummer,Styrtryck,"""Spänningsmatning (id: ArticleSupplyVoltage)""",Stödhylsa,Ytbeklädnad,"""Ytskydd (id: ArticleSurfaceTreatment)""",Tjocklek,"""Gänga (id: ArticleThreadMaterial)""",Gängstång,"""Toppfläns (id: ArticleTopFlange)""","""Vridmoment (id: ArticleTorque)""",Vridmoment 0°/90°,Artikeltyp,Typ av ring,"""Kägla (id: ArticleValveCone)""",Ventiltallrik,Öppning Ø,"""Ventilring (id: ArticleValveRing)""",Version,Varugrupp,Visuell indikering,VM-nummer,"""Volym (id: ArticleVolume)""",V-port,"""Kilslid (id: ArticleWedge)""",Vikt (kg),Vikt (kg) 14W,Vikt (kg) 8W,"""Betäckning (id: ArticleWellCovering)""","""Torkarblad (id: ArticleWiperBlade)""","""Varumärke (id: Brand)""",Detaljerad kategoribeskrivning,"""Dölj på webben (id: ChannelNodeHideOnWeb)""",Global Handel Artikelnummer,Tillverkarens varunummer,"Nyhet,en-US","Nyhet,sv-SE",Antal montagehål x Ø mm,Lista med organisationer,Tätning manöverdon,Omgivningstemperatur,Omgivningstemperatur med uppvärmning,Användningsområde,Godkännande,"""Bakstycke (id: ProductBackPlate)""","""Kula (id: ProductBall)""",Kula DN 250–600,Kula DN 50–200,"""Kultätning (id: ProductBallSeat)""",Kultätning Dy 12–35,Kultätning Dy 42–54,"""Kulventil ¼""""""",Batteritid DN 250–600,Batteritid DN 25–200,Axellager,Bälgtätning,"""Husdiameter (id: ProductBodyDiameter)""","""Ventilhus (id: ProductBodyMaterial)""",Ventilhus DN 125–600,Ventilhus DN 15,Ventilhus DN 15–50,Ventilhus DN 20–300,Ventilhus DN 20–50,Ventilhus DN 350–600,Ventilhus DN 50,Ventilhus DN 65–100,Ventilhus DN 65–80,Ventilhus Dy 12–35,Ventilhus Dy 42–54,"""Hus (id: ProductBodyMaterialSampler)""","""Bult (id: ProductBolt)""",Överdel,Överdel DN 100–150,Överdel DN 15,Överdel DN 15–80,Överdel DN 20–50,"""Läggdjup (id: ProductBuriedDepth)""",Spindelbussning,Hölje,"""Kapacitet (id: ProductCapacity)""",Kapacitet tippvåg,Uppsamlingsarea,"""Patron (id: ProductCartridge)""","""Foderrör (id: ProductCasing)""",Kemankare,"""Klaff (id: ProductClapet)""","""Spole (id: ProductCoil)""",Kontaktform,"""Kabelhuvud (id: ProductCoilHead)""","""Anslutning (id: ProductConnections)""","""Konsol (id: ProductConsole)""","""Matningstryck (id: ProductControlPressure)""","""Slang (id: ProductCord)""",Korrosivitetsklass,"""Ytbehandling (id: ProductCorrosionProtection)""","""Lock (id: ProductCover)""",Datalogger,"""Beskrivning (id: ProductDescription)""","""Membran (id: ProductDiaphragm)""",Dimension,"""Spjällskiva (id: ProductDisc)""",Spjällskiva/axel,"""Display (id: ProductDisplay)""",Hållare tömningsrör,"""Renspropp (id: ProductDrainPlug)""",Dräneringsventil,Driftcykel,Minsta ledningsförmåga övriga vätskor,Minsta ledningsförmåga,Minsta ledningsförmåga vatten,Elanslutning,"""Kapsling (id: ProductEnclosure)""",Kapsling version C,Kapsling version W,Ändstycke,Ändstycke Dy 12–35,Ändstycke Dy 42–54,"""Bygglängd (id: ProductFaceToFaceDesign)""",Fyllnadsvätska,"""Filterpåse (id: ProductFilterBag)""","""Storlek påse (id: ProductFilterBagSIze)""",Sluten ända,Filtreringsnivå,Öppen ända,"""Fläns (id: ProductFlange)""",Flänsstandard,Flottör,"""Ram (id: ProductFrame)""",Frekvens,"""Packning (id: ProductGasket)""",Packning DN 15,Packning DN 20–50,Packningshållare,Packningshållare DN 150–400,Packningshållare DN 40–100,Gland,"""Glas (id: ProductGlass)""","""Gradering (id: ProductGrading)""",Styrning,Styrring,"""Ratt (id: ProductHandwheel)""",Ratt DN 150,Ratt DN 15–125,"""Mutter (id: ProductHexagonNut)""","""Dölj på webben (id: ProductHideOnWeb)""","""Hus (id: ProductHousing)""",Indikator,Intensitet,Intervallinställning,Lanterna,"""Uppdateringsdatum (id: ProductLastModified)""","""Patronlängd (id: ProductLengthCartridge)""",Mätområde nivå - ultraljud,Handspak,"""Liner (id: ProductLiner)""",Vätskekategori,Huvudkategori,Huvudaxel,Manuell provutvinning,"""Marknad (id: ProductMarketAvailability)""",Manöverdon,"""Tätning (id: ProductMaterialsSeal)""",Max luftfuktighet,Max givaravstånd,Mätfrekvens,"""Mätområde (id: ProductMeasurementRange)""",Mätområde nivå - tryck,Mätområde temperatur,Mätområde hastighet,Mätprincip,"""Mätelektrod (id: ProductMeasuringElectrodes)""",Mätrör,Mediaberörda delar,Mediatemperatur,"""Mikron (id: ProductMicron)""",Min slamdensitet,Munstycke,Produkt nr,Täckkägla,Täckkägla DN 150–200,Täckkägla DN 40–65,Täckkägla DN 50–100,Täckkägla DN 80–400,Fråntid,Tilltid,Arbetstryck,"""O-ring (id: ProductOring)""",O-ring Dy 12–35,Överfyllningsskydd,Pausläge,"""Kolv (id: ProductPiston)""",Kolv DN 15–50,Kolv DN 65–200,"""Lucka (id: ProductPlate)""",Strömförbrukning,Tryckutlopp,"""Tryckområde (id: ProductPressureRange)""",Tryckklass,Funktion,Processtryck,Produktnamn,Stoppalternativ,Startalternativ,"""IP-klass (id: ProductProtectionClass)""","""Publicerad (id: ProductPublishedOn)""",Pulsinställning,CAD,Dokument,Länkar,"Produktrecensioner,en-US","Produktrecensioner,sv-SE","""Provbehållare (id: ProductSamplerHolder)""",Provtemperatur,Skyddsnät,Skruv,"""Säte (id: ProductSeat)""","""Manschett (id: ProductSeatButterflyValves)""",Säte DN 150–400,Säte DN 40–100,"""Sätesring (id: ProductSeatRing)""",Sätesring DN 15–50,Sätesring DN 65–150,Axel,"Produktblad,en-US","Produktblad,sv-SE","""Storlek (id: ProductSize)""",Fjäder,Stand Alone Product,Spindel,Spindel DN 125–300,Spindel DN 15–50,Spindel DN 50–100,Spindel DN 65–200,Spindelmutter,Spindeltätning,Förvaringstemperatur,"""Silinsats (id: ProductStrainer)""",Packbox,Produktkategori,Sughöjd,"""Varumärke (id: ProductSupplier)""","""Spänningsmatning (id: ProductSupplyVoltage)""","""Ytskydd (id: ProductSurfaceProtection)""",Temperatur,Kylsystem,"""Gänga (id: ProductThreadMaterial)""",Gängstandard,Täthetsklass,Vi tipsar,"""Toppfläns (id: ProductTopFlange)""","""Vridmoment (id: ProductTorque)""",Typ av givare,"Produkttyp,en-US","Produkttyp,sv-SE","""Kägla (id: ProductValveCone)""","""Montagefläns (id: ProductValveInterface)""","""Ventilring (id: ProductValveRing)""","""Volym (id: ProductVolume)""",Bricka,"""Kilslid (id: ProductWedge)""",Svetsstandard,"""Betäckning (id: ProductWellCovering)""","""Torkarblad (id: ProductWiperBlade)""",Drifttemperatur,Våta material,"Produktegenskaper,en-US","Produktegenskaper,sv-SE","URL (artikel),en-US","URL (artikel),sv-SE",Fältmall,Kategori,Momsgrupp,"Pris:109,SEK","Pris:103,SEK","Pris:101,SEK","Pris:100,SEK","Pris:107,SEK","Pris:108,SEK","Pris:114,SEK","Pris:102,SEK","Pris:197,SEK","Pris:115,SEK",Lager:Ventim,Produktpaket,Publicerad i Ventim,Måttenhet
100450,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>100450>vm3001-produktbild-med-fri-axel,webp",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150, PN 16",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,10/26/2023 06:34:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,100450,,,fri axel (för don),,,,,,,,,,16,"6, 10, 16",,,3960,,,,,,,,NBR,,,,,,,,17 mm,,,,,,4082817,50009,,,,,,,,,F07,,,,,,,,,,,,VM3005,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,100450,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,2376,3960,3168,3366,2772,2574,2178,2970,2026,1980,4,,Ja,
102379-100285M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-100285M>vm3001-produktbild-med-handspak,webp",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150, PN 16 med handspak, monterad",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/12/2022 12:57:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-100285M,,,spak,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-100285m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:100450;1,0000:100285",Ja,
102379-101614M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-101614M>z011-stallbart,png",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150, PN 16 med steglös handspak",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/12/2022 13:02:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-101614M,,,steglös spak,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-101614m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:100450;1,0000:107091;1,0000:990034",Ja,
102379-102348M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-102348M>vm3001-produktbild-med-vaxel,webp",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150 med växel VM 3099, Monterad,",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/13/2022 08:49:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-102348M,,,växel,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-102348m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:120956;1,0000:100450;1,0000:120961;1,0000:120966;1,0000:990005",Ja,
102379-102359M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-102359M>vm3001-produktbild-med-elmanoverdon,webp",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150 med Elmanöverdon, E110, 230V",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/13/2022 08:48:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-102359M,,,elmanöverdon,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-102359m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:101704;1,0000:100450;1,0000:990018",Ja,
102379-102352M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-102352M>vm3001-produktbild-med-luftdon,webp",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150, PN 16 med dubbelverkande luftdon, EB6, monterad,",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/20/2022 16:42:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-102352M,,,dubbelverkande luftdon,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-102352m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:990003;1,0000:100450;1,0000:101623",Ja,
102379-102357M,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>102379-102357M>z011-dubbel,png",,,,,,,,,,,,,,gjutjärn JL1040,,56 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 150, PN 16 med enkelverkande luftdon, EB10, Monterad",,,,,"syrafast stål 1,4408",,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,12/13/2022 08:48:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,102379-102357M,,,enkelverkande luftdon,,,,,,,,,,16,"6, 10, 16",,,,,,,,,,,NBR,,,,,,,,17 mm,,,,,,,,,,,,,,,,F07,,,,,,,,,,,,,,,,"9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,102379-102357m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:101601;1,0000:990003;1,0000:100450",Ja,
103064,bp-vm3005,,Vridspjällventil VM3005,,,,,,,,,"BaseProduct Documents>vm3005>103064>vm3001-produktbild-med-fri-axel,webp",,,,,,,,,,,,,,gjutjärn JL1040,,68 mm,,,,,,,,,,,,,,inspänning,,,,,,,"Vridspjällventil Ebro, DN 250, PN 10",,,,,"syrafast stål 1,4408",,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,10/24/2023 08:26:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 011-A,,,,,,,,,,,103064,,,fri axel (för don),,,,,,,,,,10,"6, 10, 16",,,9010,,,,,,,,NBR,,,,,,,,22 mm,,,,,,4521006,50009,,,,,,,,,F10,,,,,,,,,,,,VM3005,,,,"22,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,103064,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,5406,9010,7208,7659,6307,5857,4956,6758,3953,4505,0,,Ja,
bp-vridspjall-inaktuella,,,,,vridspjall-inaktuella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,12/05/2022 14:26:00 +00:00,,,,,,,,,Swedish,,,,,,,,,,,,,,,,,,vridspjall-inaktuella,,,,,,,,,,,,,,,,,,,,,,,Vridspjäll inaktuella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,,Produkt,,,,,,,,,,,,,,,,
114898-102341M,bp-vridspjall-inaktuella,,Vridspjäll inaktuella,,,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,46 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 80, med sprinklerväxel",,,,,"syrafast stål 1,4408",,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,12/06/2022 13:16:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z 014-A,,,,,,,,,,,114898-102341M,,,,,,,,,,,,,16,"10, 16",,,,,web,,,,,,EPDM,,,,,,,,14 mm,,,,,,,,,,,,,,,,F05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,114898-102341m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:101407",Nej,
114893-102341M,bp-vridspjall-inaktuella,,Vridspjäll inaktuella,,,,,,,,,,,,,,,,,,,,,,,segjärn JS1030,,52 mm,,,,,,,,,,,,,,lug,,,,,,,"Vridspjällventil Ebro, lugsutf, DN 100, med sprinklerväxel",,,,,"syrafast stål 1,4408",,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,12/05/2022 14:31:00 +00:00,,,,,,,,Swedish,,,,,120,,,,,,,,−10,Z014-A,,,,,,,,,,,114893-102341M,,,,,,,,,,,,,16,"10, 16",,,,,,,,,,,EPDM-KTW,,,,,,,,14 mm,,,,,,,,,,,,,,,,F05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vridspjällventiler,,,,,,,,,,,,,,,Mjuktätande vridspjällventiler,,,,,,,,,,,,,,,114893-102341m,,Ventim>Ventiler>Vridspjällventiler>Mjuktätande vridspjällventiler,,,,,,,,,,,,,"1,0000:101684",Nej,
